Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-04-22,23.280000686645508,23.969999313354492,23.280000686645508,23.719999313354492,23.719999313354492,265427,0.0,0.0
2025-04-23,23.920000076293945,24.18000030517578,23.780000686645508,24.049999237060547,24.049999237060547,462594,0.0,0.0
2025-04-24,24.149999618530273,24.399999618530273,23.739999771118164,24.3799991607666,24.3799991607666,237896,0.0,0.0
2025-04-25,24.3799991607666,24.440000534057617,24.1200008392334,24.350000381469727,24.350000381469727,303232,0.0,0.0
2025-04-28,24.350000381469727,24.65999984741211,23.90999984741211,24.350000381469727,24.350000381469727,349854,0.0,0.0
2025-04-29,24.399999618530273,24.479999542236328,24.239999771118164,24.3799991607666,24.3799991607666,163646,0.0,0.0
2025-04-30,24.3799991607666,24.3799991607666,23.899999618530273,24.100000381469727,24.100000381469727,191569,0.0,0.0
2025-05-02,24.100000381469727,24.59000015258789,24.06999969482422,24.59000015258789,24.59000015258789,275474,0.0,0.0
2025-05-05,24.6200008392334,24.739999771118164,24.299999237060547,24.700000762939453,24.700000762939453,172518,0.0,0.0
2025-05-06,24.739999771118164,24.739999771118164,24.079999923706055,24.209999084472656,24.209999084472656,134484,0.0,0.0
2025-05-07,24.18000030517578,24.780000686645508,24.170000076293945,24.5,24.5,327310,0.0,0.0
2025-05-08,24.5,24.5,23.799999237060547,23.850000381469727,23.850000381469727,249611,0.0,0.0
2025-05-09,24.0,24.18000030517578,23.760000228881836,23.760000228881836,23.760000228881836,239382,0.0,0.0
2025-05-12,23.979999542236328,24.329999923706055,23.84000015258789,23.850000381469727,23.850000381469727,302445,0.0,0.0
2025-05-13,24.079999923706055,24.440000534057617,23.969999313354492,24.200000762939453,24.200000762939453,529491,0.0,0.0
2025-05-14,24.200000762939453,24.290000915527344,23.170000076293945,23.18000030517578,23.18000030517578,593772,0.0,0.0
2025-05-15,23.18000030517578,23.280000686645508,22.739999771118164,22.850000381469727,22.850000381469727,282263,0.0,0.0
2025-05-16,23.079999923706055,23.299999237060547,22.920000076293945,22.940000534057617,22.940000534057617,225704,0.0,0.0
2025-05-19,22.979999542236328,23.190000534057617,22.780000686645508,23.190000534057617,23.190000534057617,170114,0.0,0.0
2025-05-20,23.200000762939453,23.200000762939453,22.84000015258789,23.15999984741211,23.15999984741211,96428,0.0,0.0
2025-05-21,23.0,23.200000762939453,22.850000381469727,23.149999618530273,23.149999618530273,81989,0.0,0.0
2025-05-22,23.0,23.110000610351562,22.799999237060547,22.799999237060547,22.799999237060547,132283,0.0,0.0
2025-05-23,22.760000228881836,23.280000686645508,22.719999313354492,22.979999542236328,22.979999542236328,206677,0.0,0.0
2025-05-26,23.040000915527344,23.079999923706055,22.860000610351562,23.049999237060547,23.049999237060547,74948,0.0,0.0
2025-05-27,22.950000762939453,23.09000015258789,22.799999237060547,22.8799991607666,22.8799991607666,95516,0.0,0.0
2025-05-28,22.889999389648438,23.239999771118164,22.889999389648438,23.18000030517578,23.18000030517578,259519,0.0,0.0
2025-05-29,23.190000534057617,23.190000534057617,22.780000686645508,22.780000686645508,22.780000686645508,164386,0.0,0.0
2025-05-30,22.979999542236328,22.989999771118164,22.610000610351562,22.65999984741211,22.65999984741211,121072,0.0,0.0
2025-06-02,22.520000457763672,22.959999084472656,22.510000228881836,22.81999969482422,22.81999969482422,138992,0.0,0.0
