Date,Open,High,Low,Close,Volume
2025-02-10,606.97998046875,608.4099731445312,605.719970703125,607.75,2091800
2025-02-11,605.469970703125,608.760009765625,605.3800048828125,608.22998046875,3962700
2025-02-12,602.1099853515625,607.4600219726562,601.510009765625,606.2100219726562,4838800
2025-02-13,607.4099731445312,612.9099731445312,606.1500244140625,612.6699829101562,3370400
2025-02-14,612.9199829101562,613.9299926757812,612.0399780273438,612.6799926757812,2797300
2025-02-18,613.8599853515625,614.47998046875,611.3599853515625,614.47998046875,3723600
2025-02-19,613.0900268554688,616.219970703125,612.5499877929688,615.8499755859375,3210800
2025-02-20,614.530029296875,614.6400146484375,609.969970703125,613.4600219726562,2625900
2025-02-21,613.1400146484375,613.219970703125,602.4099731445312,602.8699951171875,3615100
2025-02-24,604.9099731445312,605.9000244140625,599.4199829101562,600.0,5666900
2025-02-25,600.0399780273438,600.77001953125,592.4400024414062,597.0800170898438,4592100
2025-02-26,598.8099975585938,602.4400024414062,594.77001953125,597.280029296875,4111800
2025-02-27,599.75,600.8800048828125,587.4099731445312,587.780029296875,8190500
2025-02-28,588.4099731445312,597.6599731445312,585.2999877929688,597.0399780273438,5788200
2025-03-03,599.0800170898438,600.2000122070312,582.6900024414062,586.7899780273438,6730100
2025-03-04,582.4600219726562,588.1599731445312,574.9299926757812,579.7100219726562,5683400
2025-03-05,579.4299926757812,587.6500244140625,575.8300170898438,586.0599975585938,6225900
2025-03-06,578.25,582.8800048828125,572.8699951171875,575.5399780273438,5006500
2025-03-07,573.6300048828125,580.1199951171875,568.4000244140625,578.510009765625,6534100
2025-03-10,570.2899780273438,572.219970703125,558.25,563.4400024414062,7935600
2025-03-11,561.989990234375,565.47998046875,554.6400146484375,558.6400146484375,13308900
2025-03-12,564.8200073242188,565.75,556.2999877929688,561.47998046875,11461400
2025-03-13,561.1300048828125,561.6500244140625,552.280029296875,554.0599975585938,26587800
2025-03-14,558.6900024414062,566.530029296875,554.0700073242188,565.5599975585938,9822900
2025-03-17,565.4099731445312,572.4299926757812,565.0900268554688,569.6099853515625,11698400
2025-03-18,565.780029296875,565.9299926757812,559.9600219726562,561.9299926757812,18534400
2025-03-19,563.7000122070312,571.8200073242188,562.5599975585938,568.010009765625,16095700
2025-03-20,564.2000122070312,571.47998046875,563.5800170898438,566.739990234375,7660900
2025-03-21,561.8599853515625,567.5,560.6500244140625,566.5800170898438,7306300
2025-03-24,573.489990234375,577.7999877929688,572.9000244140625,576.719970703125,19735400
2025-03-25,577.97998046875,579.0900268554688,576.3900146484375,577.9600219726562,3640900
2025-03-26,577.9099731445312,578.8599853515625,569.8499755859375,571.4199829101562,3437900
2025-03-27,569.8400268554688,573.530029296875,567.6599731445312,569.6199951171875,3680200
2025-03-28,568.1099853515625,568.8800048828125,557.6900024414062,558.1199951171875,7466000
2025-03-31,552.3400268554688,563.3099975585938,549.4000244140625,561.9000244140625,6451200
2025-04-01,560.02001953125,565.489990234375,556.27001953125,563.780029296875,4466700
2025-04-02,557.6300048828125,570.0399780273438,557.3900146484375,567.2000122070312,3745500
2025-04-03,547.6099853515625,550.469970703125,539.4199829101562,540.0700073242188,12111300
2025-04-04,526.1199951171875,528.25,507.4200134277344,507.6099853515625,17517100
2025-04-07,491.4100036621094,525.5599975585938,484.0,506.3800048828125,29219900
2025-04-08,524.2899780273438,527.3900146484375,491.489990234375,498.7999877929688,12062500
2025-04-09,495.6499938964844,548.8300170898438,495.3399963378906,546.25,21339000
2025-04-10,534.6799926757812,535.9299926757812,511.92999267578125,527.0599975585938,10186400
2025-04-11,525.3699951171875,538.9299926757812,522.5,536.97998046875,11196100
2025-04-14,546.6199951171875,546.8400268554688,536.4400024414062,541.52001953125,5791300
2025-04-15,542.1599731445312,545.6900024414062,539.3099975585938,540.1900024414062,4528700
2025-04-16,534.1300048828125,537.5499877929688,522.739990234375,528.1400146484375,6763400
2025-04-17,530.0399780273438,533.6400146484375,526.3599853515625,528.6699829101562,4320700
