Date,Open,High,Low,Close
2024-05-22,31.984,32.201,30.759,30.798
2024-05-23,30.7845,30.9835,30.0665,30.1255
2024-05-24,30.1295,30.6205,30.0505,30.3525
2024-05-27,30.372,31.8525,30.372,31.643
2024-05-28,31.6435,32.247,31.253,32.1
2024-05-29,32.1095,32.2975,31.6195,31.9765
2024-05-30,31.947,32.089,31.011,31.166
2024-05-31,31.161,31.766,30.195,30.382
2024-06-03,30.4545,30.8075,29.7825,30.732
2024-06-04,30.7505,30.8835,29.383,29.496
2024-06-05,29.504,30.05,29.395,30.006
2024-06-06,30.0305,31.3465,29.9715,31.3255
2024-06-07,31.356,31.55,29.1315,29.1725
2024-06-10,29.2035,29.8195,29.1385,29.7485
2024-06-11,29.867,29.87,29.036,29.285
2024-06-12,29.2825,30.2585,29.1885,29.7285
2024-06-13,29.735,29.739,28.67,28.965
2024-06-14,28.9655,29.5815,28.8385,29.5795
2024-06-17,29.563,29.5795,29.028,29.465
2024-06-18,29.4655,29.6775,28.9285,29.5415
2024-06-19,29.541,29.791,29.347,29.761
2024-06-20,29.752,30.792,29.75,30.737
2024-06-21,30.7375,30.8515,29.4695,29.5405
2024-06-24,29.52,29.728,29.349,29.582
2024-06-25,29.584,29.659,28.844,28.914
2024-06-26,28.9145,29.0745,28.5745,28.7705
2024-06-27,28.7755,29.2525,28.6845,28.9775
2024-06-28,28.9745,29.6235,28.7805,29.1125
2024-07-01,29.175,29.4785,28.9615,29.4495
2024-07-02,29.4785,29.8195,29.2115,29.5235
2024-07-03,29.523,30.669,29.481,30.498
2024-07-04,30.494,30.59,30.208,30.409
2024-07-05,30.406,31.487,30.191,31.218
2024-07-08,31.1775,31.3665,30.4405,30.7625
2024-07-09,30.7545,31.1495,30.5205,30.7985
2024-07-10,30.8045,31.1645,30.6525,30.8165
2024-07-11,30.8205,31.7515,30.8155,31.4575
2024-07-12,31.4465,31.4485,30.3895,30.7875
2024-07-15,30.802,31.0955,30.5345,30.6805
2024-07-16,30.6775,31.4005,30.4975,31.2515
2024-07-17,31.2375,31.4255,30.0605,30.3055
2024-07-18,30.305,30.596,29.747,29.829
2024-07-19,29.817,29.843,28.877,29.22
2024-07-22,29.2045,29.4325,28.7515,29.1295
2024-07-23,29.1315,29.3035,28.6785,29.2365
2024-07-24,29.2405,29.4525,28.8955,28.9005
2024-07-25,28.886,28.9205,27.4275,27.8555
2024-07-26,27.843,28.075,27.593,27.903
2024-07-29,27.9115,28.196,27.319,27.861
2024-07-30,27.869,28.411,27.636,28.386
2024-07-31,28.411,29.037,28.245,29.005
2024-08-01,29.0335,29.1575,28.2235,28.5225
2024-08-02,28.5265,29.2225,27.9495,28.5335
2024-08-05,28.5735,28.6745,26.5085,27.2495
2024-08-06,27.271,27.5705,26.6045,26.9675
2024-08-07,26.9785,27.2705,26.5775,26.6095
2024-08-08,26.5435,27.6005,26.4665,27.5405
2024-08-09,27.54,27.7579,27.2689,27.4019
2024-08-12,27.4685,28.0395,27.2275,27.9575
2024-08-13,27.977,28.047,27.458,27.856
2024-08-14,27.869,28.03,27.19,27.567
2024-08-15,27.5535,28.521,27.491,28.357
2024-08-16,28.346,28.976,28.044,28.969
2024-08-19,29.007,29.4875,28.7325,29.4455
2024-08-20,29.4445,29.9715,29.2095,29.4385
2024-08-21,29.4395,29.7365,29.2315,29.6045
2024-08-22,29.604,29.68,28.79,28.984
2024-08-23,28.9845,29.8825,28.9465,29.8325
2024-08-26,29.8645,30.188,29.656,29.911
2024-08-27,29.9165,30.089,29.718,29.974
2024-08-28,29.975,30.105,29.082,29.141
2024-08-29,29.1405,29.6855,29.1225,29.4255
2024-08-30,29.375,29.5885,28.6925,28.8625
2024-09-02,28.8585,28.9715,28.3275,28.5525
2024-09-03,28.551,28.5705,27.7105,28.0505
2024-09-04,28.0475,28.357,27.777,28.271
2024-09-05,28.2645,29.173,28.212,28.824
2024-09-06,28.8235,29.1175,27.6885,27.9205
2024-09-09,27.936,28.367,27.708,28.35
2024-09-10,28.354,28.554,28.038,28.4
2024-09-11,28.395,28.869,28.082,28.676
2024-09-12,28.6755,29.9135,28.5375,29.873
2024-09-13,29.884,30.919,29.854,30.73
2024-09-16,30.7315,31.0945,30.5975,30.7335
2024-09-17,30.717,30.9895,30.5155,30.7035
2024-09-18,30.7025,31.2245,29.7075,30.0835
2024-09-19,30.114,31.299,29.914,30.786
2024-09-20,30.776,31.4315,30.7355,31.1455
2024-09-23,31.23,31.2445,30.3595,30.6925
2024-09-24,30.7,32.2635,30.6535,32.0975
2024-09-25,32.098,32.275,31.572,31.812
2024-09-26,31.8075,32.713,31.749,32.018
2024-09-27,32.021,32.294,31.389,31.634
2024-09-30,31.658,31.852,30.894,31.16
2024-10-01,31.1605,31.8505,31.1135,31.4405
2024-10-02,31.434,32.3015,31.0015,31.8345
2024-10-03,31.824,32.216,31.413,32.028
2024-10-04,32.0195,32.956,31.506,32.196
2024-10-07,32.212,32.337,31.42,31.687
2024-10-08,31.686,31.772,30.127,30.671
2024-10-09,30.6715,30.7825,30.2225,30.5015
2024-10-10,30.501,31.1855,30.3595,31.1625
2024-10-11,31.1605,31.6345,31.0645,31.5665
2024-10-14,30.8875,31.548,30.817,31.189
2024-10-15,31.1895,31.6855,30.7665,31.5075
2024-10-16,31.507,32.173,31.416,31.679
2024-10-17,31.6905,32.018,31.321,31.695
2024-10-18,31.693,33.681,31.693,33.619
2024-10-21,33.7605,34.269,33.466,33.787
2024-10-22,33.792,34.866,33.788,34.854
2024-10-23,34.855,34.855,33.4385,33.7005
2024-10-24,33.7055,34.3,33.243,33.675
2024-10-25,33.666,34.017,33.089,33.587
2024-10-28,33.506,33.989,33.233,33.656
2024-10-29,33.656,34.545,33.63,34.449
2024-10-30,34.447,34.525,33.413,33.771
2024-10-31,33.766,33.901,32.511,32.6735
2024-11-01,32.6775,33.1245,32.3345,32.4475
2024-11-04,32.41,32.877,32.303,32.458
2024-11-05,32.452,32.9245,32.253,32.6535
2024-11-06,32.648,32.7295,30.8355,31.1755
2024-11-07,31.1645,32.1555,30.8765,32.0375
2024-11-08,32.037,32.064,31.195,31.253
2024-11-11,31.3,31.5615,30.4265,30.6915
2024-11-12,30.6865,30.8215,30.1915,30.7155
2024-11-13,30.72,31.1395,30.2855,30.3125
2024-11-14,30.313,30.652,29.679,30.444
2024-11-15,30.445,30.815,30.183,30.251
2024-11-18,30.305,31.268,30.276,31.173
2024-11-19,31.1725,31.5355,31.0485,31.2135
2024-11-20,31.15,31.3255,30.7795,30.8585
2024-11-21,30.8595,31.3105,30.6485,30.7935
2024-11-22,30.7985,31.4035,30.7395,31.2285
2024-11-25,31.327,31.4775,30.0895,30.3065
2024-11-26,30.306,30.694,29.99,30.446
2024-11-27,30.443,30.707,29.986,30.103
2024-11-28,30.085,30.296,29.646,30.224
2024-11-29,30.249,30.887,30.185,30.631
2024-12-02,30.6525,30.6765,30.0585,30.5075
2024-12-03,30.508,31.0865,30.4665,31.0335
2024-12-04,31.0245,31.4755,30.4815,31.297
2024-12-05,31.2875,31.4195,31.0195,31.3285
2024-12-06,31.3315,31.4375,30.8335,30.9925
2024-12-09,31.0315,32.2775,30.8685,31.8265
2024-12-10,31.826,32.095,31.71,31.904
2024-12-11,31.914,32.186,31.531,31.914
2024-12-12,31.916,32.329,30.887,30.9665
2024-12-13,30.9725,31.1105,30.2945,30.4755
2024-12-16,30.5635,30.752,30.468,30.531
2024-12-17,30.5295,30.6065,30.1575,30.5375
2024-12-18,30.5295,30.5735,29.3125,29.3585
2024-12-19,29.369,29.7055,28.7495,29.0465
2024-12-20,29.0195,29.6955,28.8135,29.5405
2024-12-23,29.488,29.877,29.425,29.653
2024-12-24,29.6745,29.79,29.479,29.619
2024-12-26,29.672,29.872,29.51,29.804
