Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-04-24,4.8414998054504395,4.879499912261963,4.8414998054504395,4.849999904632568,4.849999904632568,1626,0.0,0.0
2025-04-25,4.788000106811523,4.8354997634887695,4.788000106811523,4.8354997634887695,4.8354997634887695,697,0.0,0.0
2025-04-28,4.835000038146973,4.8379998207092285,4.833000183105469,4.8379998207092285,4.8379998207092285,16324,0.0,0.0
2025-04-29,4.846499919891357,4.9145002365112305,4.796000003814697,4.822999954223633,4.822999954223633,4169,0.0,0.0
2025-04-30,4.813499927520752,4.815999984741211,4.498499870300293,4.559999942779541,4.559999942779541,2137,0.0,0.0
2025-05-01,4.580999851226807,4.616000175476074,4.564499855041504,4.580999851226807,4.580999851226807,1206,0.0,0.0
2025-05-02,4.584499835968018,4.678500175476074,4.584000110626221,4.627500057220459,4.627500057220459,1221,0.0,0.0
2025-05-05,4.644499778747559,4.716000080108643,4.634500026702881,4.65500020980835,4.65500020980835,654,0.0,0.0
2025-05-06,4.6529998779296875,4.748499870300293,4.650000095367432,4.735000133514404,4.735000133514404,777,0.0,0.0
2025-05-07,4.75,4.75,4.576000213623047,4.616499900817871,4.616499900817871,618,0.0,0.0
2025-05-08,4.593500137329102,4.631999969482422,4.505000114440918,4.560999870300293,4.560999870300293,884,0.0,0.0
2025-05-09,4.510000228881836,4.625999927520752,4.447999954223633,4.611000061035156,4.611000061035156,796,0.0,0.0
2025-05-12,4.653500080108643,4.669000148773193,4.565999984741211,4.578499794006348,4.578499794006348,847,0.0,0.0
2025-05-13,4.570499897003174,4.682499885559082,4.570000171661377,4.68149995803833,4.68149995803833,596,0.0,0.0
2025-05-14,4.644499778747559,4.690999984741211,4.590000152587891,4.611000061035156,4.611000061035156,940,0.0,0.0
2025-05-15,4.605000019073486,4.651000022888184,4.54449987411499,4.644499778747559,4.644499778747559,737,0.0,0.0
2025-05-16,4.620999813079834,4.622499942779541,4.5335001945495605,4.555500030517578,4.555500030517578,1098,0.0,0.0
2025-05-19,4.561999797821045,4.633999824523926,4.534999847412109,4.633500099182129,4.633500099182129,1190,0.0,0.0
2025-05-20,4.60699987411499,4.640500068664551,4.589000225067139,4.619500160217285,4.619500160217285,1081,0.0,0.0
2025-05-21,4.650000095367432,4.656499862670898,4.622499942779541,4.638000011444092,4.638000011444092,1191,0.0,0.0
2025-05-22,4.579999923706055,4.649499893188477,4.564000129699707,4.648499965667725,4.648499965667725,1194,0.0,0.0
2025-05-23,4.659999847412109,4.8420000076293945,4.644999980926514,4.80649995803833,4.80649995803833,1217,0.0,0.0
2025-05-27,4.810999870300293,4.810999870300293,4.703000068664551,4.710000038146973,4.710000038146973,983,0.0,0.0
2025-05-28,4.71999979019165,4.739999771118164,4.636000156402588,4.644000053405762,4.644000053405762,1034,0.0,0.0
2025-05-29,4.66349983215332,4.66349983215332,4.644499778747559,4.653500080108643,4.653500080108643,1046,0.0,0.0
2025-05-30,4.647500038146973,4.699999809265137,4.632999897003174,4.652500152587891,4.652500152587891,1648,0.0,0.0
2025-06-02,4.854499816894531,4.917500019073486,4.821499824523926,4.834499835968018,4.834499835968018,679,0.0,0.0
2025-06-03,4.822500228881836,4.839000225067139,4.764999866485596,4.809500217437744,4.809500217437744,1484,0.0,0.0
2025-06-04,4.8394999504089355,4.879499912261963,4.829999923706055,4.864500045776367,4.864500045776367,940,0.0,0.0
2025-06-05,4.880000114440918,5.035999774932861,4.880000114440918,4.91349983215332,4.91349983215332,541,0.0,0.0
2025-06-06,4.890999794006348,4.920000076293945,4.814499855041504,4.829999923706055,4.829999923706055,458,0.0,0.0
2025-06-09,4.8470001220703125,4.913000106811523,4.8470001220703125,4.9095001220703125,4.9095001220703125,487,0.0,0.0
2025-06-10,4.863999843597412,4.908999919891357,4.863999843597412,4.883999824523926,4.883999824523926,342,0.0,0.0
2025-06-11,4.820000171661377,4.832499980926514,4.79449987411499,4.801000118255615,4.801000118255615,537,0.0,0.0
2025-06-12,4.791999816894531,4.822999954223633,4.791999816894531,4.821499824523926,4.821499824523926,447,0.0,0.0
2025-06-13,4.821499824523926,4.821499824523926,4.735499858856201,4.802999973297119,4.802999973297119,698,0.0,0.0
2025-06-16,4.794000148773193,4.829500198364258,4.794000148773193,4.826499938964844,4.826499938964844,649,0.0,0.0
2025-06-17,4.806000232696533,4.806000232696533,4.770999908447266,4.80049991607666,4.80049991607666,700,0.0,0.0
2025-06-18,4.83650016784668,4.84499979019165,4.815499782562256,4.84499979019165,4.84499979019165,0,0.0,0.0
2025-06-20,4.830999851226807,4.830999851226807,4.75,4.826000213623047,4.826000213623047,854,0.0,0.0
2025-06-23,4.81850004196167,4.9079999923706055,4.816500186920166,4.8429999351501465,4.8429999351501465,819,0.0,0.0
2025-06-24,4.863500118255615,4.868500232696533,4.863500118255615,4.867000102996826,4.867000102996826,506,0.0,0.0
2025-06-25,4.890500068664551,4.913000106811523,4.889999866485596,4.913000106811523,4.913000106811523,708,0.0,0.0
2025-06-26,5.04449987411499,5.073500156402588,5.042500019073486,5.065499782562256,5.065499782562256,17008,0.0,0.0
2025-06-27,5.053500175476074,5.086999893188477,4.976500034332275,5.06850004196167,5.06850004196167,4809,0.0,0.0
2025-06-30,5.070499897003174,5.076000213623047,5.01200008392334,5.03000020980835,5.03000020980835,1194,0.0,0.0
2025-07-01,5.031499862670898,5.122000217437744,5.031499862670898,5.047999858856201,5.047999858856201,1003,0.0,0.0
2025-07-02,5.046500205993652,5.161499977111816,5.034999847412109,5.14900016784668,5.14900016784668,792,0.0,0.0
2025-07-03,5.1519999504089355,5.1519999504089355,5.084499835968018,5.0970001220703125,5.0970001220703125,0,0.0,0.0
2025-07-04,5.084499835968018,5.084499835968018,5.0,5.018499851226807,5.018499851226807,0,0.0,0.0
2025-07-07,5.002999782562256,5.002999782562256,4.956500053405762,4.984499931335449,4.984499931335449,718,0.0,0.0
2025-07-08,4.9679999351501465,5.644999980926514,4.94950008392334,5.644999980926514,5.644999980926514,922,0.0,0.0
2025-07-09,5.4670000076293945,5.682000160217285,5.397500038146973,5.44350004196167,5.44350004196167,857,0.0,0.0
2025-07-10,5.579999923706055,5.5929999351501465,5.543499946594238,5.547999858856201,5.547999858856201,756,0.0,0.0
2025-07-11,5.585000038146973,5.585000038146973,5.449999809265137,5.561999797821045,5.561999797821045,1082,0.0,0.0
2025-07-14,5.47599983215332,5.514999866485596,5.44950008392334,5.514999866485596,5.514999866485596,1093,0.0,0.0
2025-07-15,5.486000061035156,5.546000003814697,5.482999801635742,5.546000003814697,5.546000003814697,1621,0.0,0.0
2025-07-16,5.489999771118164,5.513999938964844,5.445000171661377,5.496500015258789,5.496500015258789,1152,0.0,0.0
2025-07-17,5.4679999351501465,5.490499973297119,5.456999778747559,5.486000061035156,5.486000061035156,866,0.0,0.0
2025-07-18,5.488999843597412,5.578999996185303,5.488999843597412,5.578000068664551,5.578000068664551,521,0.0,0.0
2025-07-21,5.55049991607666,5.617000102996826,5.55049991607666,5.610499858856201,5.610499858856201,583,0.0,0.0
2025-07-22,5.64300012588501,5.69950008392334,5.64300012588501,5.697000026702881,5.697000026702881,729,0.0,0.0
2025-07-23,5.750999927520752,5.865499973297119,5.750999927520752,5.795000076293945,5.795000076293945,607,0.0,0.0
2025-07-24,5.860499858856201,5.894999980926514,5.771999835968018,5.7769999504089355,5.7769999504089355,686,0.0,0.0
