Date,Open,High,Low,Close
2024-10-08,1025.25,1032.23,994.49,1025.1
2024-10-09,1025.5,1050.22,1014.0,1043.07
2024-10-10,1041.5,1076.25,1039.75,1072.8
2024-10-11,1072.0,1088.95,1062.0,1071.46
2024-10-14,1053.0,1070.55,1026.48,1033.7
2024-10-15,1031.75,1035.25,1001.27,1013.85
2024-10-16,1013.75,1033.5,1010.42,1028.2
2024-10-17,1029.84,1049.0,1020.0,1046.5
2024-10-18,1046.25,1088.25,1040.25,1084.0
2024-10-21,1092.6,1094.35,1048.5,1059.05
2024-10-22,1057.65,1086.75,1055.75,1081.55
2024-10-23,1083.2,1086.5,1054.75,1065.1
2024-10-24,1068.0,1170.25,1067.11,1160.52
2024-10-25,1158.37,1215.75,1126.5,1190.96
2024-10-28,1200.41,1224.5,1181.6,1216.0
2024-10-29,1215.5,1249.46,1203.51,1208.75
2024-10-30,1211.22,1215.17,1132.75,1149.75
2024-10-31,1144.0,1149.42,1107.95,1122.25
2024-11-01,1111.5,1141.75,1103.0,1103.5
2024-11-04,1102.5,1123.02,1055.5,1077.17
2024-11-05,1080.25,1096.25,1071.12,1078.95
2024-11-06,1077.87,1078.9,1027.75,1036.34
2024-11-07,1038.0,1045.5,1017.43,1028.0
2024-11-08,1026.34,1029.77,988.437,993.322
2024-11-11,991.925,1002.12,977.25,983.4
2024-11-12,984.25,988.65,941.383,948.875
2024-11-13,948.15,961.5,932.5,937.425
2024-11-14,936.5,951.0,921.75,943.4
2024-11-15,946.25,972.0,942.0,954.796
2024-11-18,959.0,1017.0,958.075,1013.0
2024-11-19,1012.28,1046.72,996.99,1040.3
2024-11-20,1041.6,1048.25,1011.25,1026.35
2024-11-21,1023.25,1046.25,1022.25,1033.05
2024-11-22,1034.82,1048.0,1010.5,1011.72
2024-11-25,1026.17,1028.0,975.875,978.85
2024-11-26,979.675,1000.0,969.0,981.55
2024-11-27,985.456,999.0,970.5,977.7
2024-11-28,978.5,989.2,973.15,980.5
2024-11-29,980.849,998.425,964.75,984.75
2024-12-02,979.25,998.75,965.773,983.5
2024-12-03,986.75,999.0,973.025,973.3
2024-12-04,973.25,992.0,959.25,980.75
2024-12-05,981.562,989.75,965.75,966.0
2024-12-06,966.75,982.75,957.967,959.033
2024-12-09,964.342,1001.5,960.654,976.45
2024-12-10,974.801,984.75,956.75,972.85
2024-12-11,974.562,1000.0,954.5,986.5
2024-12-12,986.781,998.75,960.25,971.6
2024-12-13,966.281,980.175,948.0,951.25
2024-12-16,959.0,962.325,943.25,951.05
2024-12-17,948.25,955.6,929.239,935.575
2024-12-18,940.0,943.825,901.75,907.775
2024-12-19,905.654,931.125,901.675,915.875
2024-12-20,914.525,928.25,902.525,920.989
2024-12-23,925.5,942.489,915.025,935.925
2024-12-24,939.916,960.0,934.45,953.0
2024-12-26,954.5,955.75,920.0,927.925
2024-12-27,925.25,932.9,906.25,913.25
2024-12-30,916.25,924.275,897.75,904.075
2024-12-31,900.739,920.625,898.0,913.25
2025-01-02,917.938,928.25,908.49,914.0
2025-01-03,914.584,933.525,910.5,927.989
2025-01-06,926.5,951.75,914.5,924.275
2025-01-07,921.5,939.75,918.416,930.7
2025-01-08,929.75,939.5,917.5,929.075
2025-01-09,932.062,934.25,918.0,930.575
2025-01-10,931.0,962.25,931.0,948.5
2025-01-13,948.0,960.5,926.5,942.025
2025-01-14,947.75,953.0,932.25,940.625
2025-01-15,941.5,973.0,936.846,965.275
2025-01-16,965.582,968.5,939.225,943.25
2025-01-17,941.0,961.0,937.226,951.75
2025-01-20,948.843,955.475,932.25,948.8
2025-01-21,954.0,974.0,930.75,961.075
2025-01-22,968.75,997.51,957.5,982.875
2025-01-23,986.775,1003.75,968.75,995.075
2025-01-24,996.0,1015.5,984.0,985.219
2025-01-27,988.25,988.75,955.477,962.125
2025-01-28,965.0,970.5,952.718,957.4
2025-01-29,954.75,975.5,950.439,968.025
2025-01-30,971.892,995.021,969.3,992.475
2025-01-31,993.103,1036.5,982.0,1013.02
2025-02-03,1005.75,1033.0,983.754,1017.57
2025-02-04,1019.25,1030.12,988.0,996.95
2025-02-05,993.5,1012.73,986.825,1002.02
2025-02-06,997.6,1003.75,974.0,984.1
2025-02-07,982.5,992.75,968.5,972.219
2025-02-10,971.0,1001.5,964.45,986.35
2025-02-11,987.5,993.45,966.0,983.925
2025-02-12,986.25,986.25,964.5,978.025
2025-02-13,977.75,1002.0,976.775,996.875
2025-02-14,997.925,1011.52,978.5,981.063
2025-02-17,979.025,992.25,970.0,970.0
2025-02-18,979.0,991.75,974.324,988.125
2025-02-19,987.343,994.5,963.75,973.525
2025-02-20,973.75,994.0,969.395,988.025
2025-02-21,985.344,987.225,966.25,979.425
2025-02-24,973.5,975.75,940.5,943.15
2025-02-25,943.525,956.75,923.25,935.025
2025-02-26,932.25,949.25,924.0,930.225
2025-02-27,928.5,936.525,917.3,919.9
2025-02-28,919.417,927.0,910.25,925.25
2025-03-03,929.45,954.0,927.5,938.475
2025-03-04,937.75,953.964,928.656,948.025
2025-03-05,946.975,964.25,938.75,946.575
2025-03-06,948.4,956.75,934.25,944.825
2025-03-07,947.0,960.75,940.25,952.541
2025-03-10,946.801,966.75,938.5,941.563
2025-03-11,937.725,959.75,932.5,946.75
2025-03-12,947.0,960.011,941.75,953.437
2025-03-13,955.939,968.623,940.25,966.437
2025-03-14,970.06,982.225,959.25,964.285
2025-03-17,964.3,979.75,962.0,970.5
2025-03-18,969.65,984.5,962.0,967.802
2025-03-19,967.693,972.5,955.25,960.55
2025-03-20,963.825,966.325,943.5,956.437
2025-03-21,955.541,964.521,946.5,963.75
2025-03-24,963.825,974.5,949.308,954.302
2025-03-25,953.75,969.462,952.175,959.412
2025-03-26,957.25,979.5,951.5,971.802
2025-03-27,966.025,985.875,963.25,980.26
2025-03-28,980.45,993.5,965.0,973.071
2025-03-31,975.2,994.475,972.179,991.8
2025-04-01,990.918,998.775,981.65,986.775
2025-04-02,984.34,994.075,967.427,981.675
2025-04-03,960.2,971.125,926.775,932.15
2025-04-04,935.4,939.525,912.025,922.8
2025-04-07,900.875,937.302,886.75,922.625
2025-04-08,910.475,927.2,902.852,908.0
2025-04-09,907.5,935.0,899.0,935.0
2025-04-10,922.9,932.6,906.275,917.425
2025-04-11,921.729,932.525,915.5,921.25
2025-04-14,923.75,961.75,920.75,955.675
2025-04-15,954.25,977.9,942.75,975.1
2025-04-16,977.425,982.989,966.25,974.35
2025-04-17,973.979,976.225,945.775,965.025
2025-04-21,962.475,967.575,935.575,938.35
2025-04-22,936.5,954.0,930.75,933.85
2025-04-23,932.5,953.0,930.5,942.55
2025-04-24,939.76,955.0,935.49,955.0
2025-04-25,951.0,954.0,934.5,942.5
2025-04-28,944.25,963.25,940.25,951.95
2025-04-29,952.479,954.875,935.025,938.275
2025-04-30,940.5,946.296,927.525,944.775
2025-05-01,943.725,945.45,938.025,938.25
2025-05-02,946.782,960.773,941.25,954.437
2025-05-05,954.044,966.075,938.5,945.0
2025-05-06,944.25,980.025,942.0,978.0
2025-05-07,978.191,987.683,964.075,975.025
2025-05-08,968.589,986.03,958.975,976.025
2025-05-09,975.75,986.125,974.25,979.44
2025-05-12,984.375,989.0,942.825,949.2
2025-05-13,949.475,961.925,936.958,956.7
2025-05-14,957.0,970.975,945.975,956.475
2025-05-15,957.1,976.15,942.025,964.05
2025-05-16,964.75,969.525,953.05,962.052
2025-05-19,965.525,980.57,956.986,975.8
2025-05-20,977.582,1019.91,970.975,1019.62
2025-05-21,1020.32,1045.35,998.725,1028.1
2025-05-22,1031.55,1038.57,1003.37,1012.25
2025-05-23,1014.48,1019.75,989.625,1000.31
2025-05-26,996.625,1006.92,986.025,990.0
2025-05-27,990.475,993.0,974.75,987.5
2025-05-28,977.775,987.275,961.8,966.025
2025-05-29,965.4,980.75,961.65,978.075
2025-05-30,977.55,978.968,960.925,974.368
2025-06-02,975.425,995.677,966.25,995.25
2025-06-03,995.075,1015.8,988.875,1013.07
2025-06-04,1014.5,1015.57,996.225,1003.37
2025-06-05,1003.03,1030.0,998.775,1009.77
2025-06-06,1005.37,1054.52,1003.32,1048.69
2025-06-09,1051.4,1088.4,1042.72,1079.02
2025-06-10,1079.72,1083.5,1051.7,1061.55
2025-06-11,1059.57,1092.0,1058.89,1073.57
2025-06-12,1072.77,1079.5,1045.77,1066.27
2025-06-13,1064.2,1071.35,1036.12,1038.42
2025-06-16,1035.47,1055.67,1031.46,1034.7
2025-06-17,1030.92,1055.17,1022.87,1052.3
2025-06-18,1050.97,1061.12,1041.5,1041.5
2025-06-19,1052.05,1065.11,1030.77,1041.25
2025-06-20,1053.57,1057.27,1041.92,1051.6
2025-06-23,1043.25,1083.52,1038.92,1078.05
2025-06-24,1077.02,1080.5,1056.37,1068.7
2025-06-25,1067.85,1076.67,1044.0,1068.4
2025-06-26,1070.37,1151.4,1067.9,1137.0
2025-06-27,1138.02,1181.19,1107.65,1136.45
2025-06-30,1137.13,1164.77,1092.57,1104.42
2025-07-01,1107.47,1135.82,1096.62,1105.87
2025-07-02,1107.87,1167.52,1102.0,1162.72
2025-07-03,1160.47,1165.3,1116.02,1137.52
2025-07-04,1134.12,1150.02,1121.52,1138.02
2025-07-07,1139.57,1144.62,1096.1,1112.72
2025-07-08,1116.77,1129.55,1095.72,1113.52
2025-07-09,1110.42,1117.17,1078.45,1111.0
2025-07-10,1111.48,1161.97,1098.96,1147.32
2025-07-11,1150.25,1218.6,1139.95,1214.45
2025-07-14,1203.37,1245.02,1176.27,1193.22
2025-07-15,1192.92,1232.27,1174.5,1199.1
2025-07-16,1203.0,1244.12,1188.5,1236.0
2025-07-17,1234.52,1289.77,1212.1,1283.77
2025-07-18,1276.55,1339.75,1249.22,1252.45
2025-07-21,1250.37,1292.5,1241.27,1267.57
2025-07-22,1260.25,1292.02,1243.25,1279.27
2025-07-23,1274.25,1295.32,1255.12,1281.55
2025-07-24,1279.2,1285.92,1235.57,1238.55
2025-07-25,1237.62,1244.75,1205.35,1229.0
2025-07-28,1237.3,1264.25,1218.92,1257.02
2025-07-29,1238.25,1266.25,1219.5,1262.0
2025-07-30,1258.92,1280.75,1177.55,1209.0
2025-07-31,1237.92,1248.91,1182.25,1202.97
2025-08-01,1201.82,1236.0,1173.52,1208.82
2025-08-04,1211.02,1215.65,1172.57,1210.0
2025-08-05,1211.36,1222.5,1174.47,1178.65
2025-08-06,1173.5,1183.0,1133.85,1142.82
2025-08-07,1145.27,1167.25,1141.25,1165.62
2025-08-08,1164.32,1166.0,1118.75,1126.13
2025-08-11,1129.07,1160.75,1115.74,1139.5
2025-08-12,1141.35,1164.67,1124.62,1135.5
2025-08-13,1131.75,1143.57,1119.52,1135.02
2025-08-14,1141.45,1151.52,1128.25,1140.1
2025-08-15,1144.57,1152.12,1114.02,1120.42
2025-08-18,1111.0,1131.08,1106.12,1119.02
2025-08-19,1115.2,1135.88,1105.25,1119.05
2025-08-20,1115.77,1129.35,1094.45,1115.72
2025-08-21,1116.91,1121.5,1096.87,1114.7
2025-08-22,1115.25,1139.8,1110.5,1128.95
2025-08-25,1127.62,1134.1,1090.0,1090.02
2025-08-26,1099.47,1107.0,1085.25,1104.42
2025-08-27,1110.82,1119.25,1078.25,1090.5
2025-08-28,1094.07,1111.27,1089.67,1107.6
2025-08-29,1106.67,1113.17,1091.27,1111.82
2025-09-01,1108.5,1143.05,1105.17,1140.02
2025-09-02,1138.55,1145.8,1102.17,1142.02
2025-09-03,1143.6,1167.0,1125.55,1167.0
2025-09-04,1142.9,1149.27,1123.7,1129.65
2025-09-05,1122.22,1139.5,1101.32,1116.05
2025-09-08,1114.4,1147.32,1107.42,1137.52
2025-09-09,1143.1,1156.8,1122.77,1152.02
2025-09-10,1138.63,1195.54,1135.48,1176.87
2025-09-11,1188.5,1206.0,1172.7,1191.95
2025-09-12,1193.87,1232.7,1189.35,1215.35
2025-09-15,1190.7,1219.42,1177.25,1187.62
2025-09-16,1192.5,1213.97,1173.27,1183.1
2025-09-17,1184.0,1193.25,1144.0,1161.3
2025-09-18,1157.02,1172.85,1140.17,1163.07
2025-09-19,1156.27,1169.73,1141.27,1153.1
2025-09-22,1160.12,1193.87,1150.75,1185.45
2025-09-23,1187.27,1234.25,1170.07,1220.65
2025-09-24,1226.27,1241.12,1205.0,1206.15
2025-09-25,1207.8,1265.0,1202.37,1258.12
2025-09-26,1263.45,1289.92,1234.0,1271.8
2025-09-29,1268.0,1302.37,1249.84,1271.15
2025-09-30,1271.75,1288.5,1220.05,1260.0
2025-10-01,1259.0,1276.76,1235.02,1260.07
2025-10-02,1255.5,1289.0,1204.7,1250.2
2025-10-03,1254.56,1277.0,1240.25,1270.6
2025-10-06,1269.77,1334.97,1261.0,1329.5
2025-10-07,1325.9,1376.0,1312.5,1353.52
2025-10-08,1346.5,1480.92,1343.57,1442.25
2025-10-09,1437.25,1501.27,1405.25,1422.5
2025-10-10,1412.4,1483.5,1369.4,1423.65
2025-10-13,1431.75,1507.27,1417.5,1486.37
2025-10-14,1486.15,1546.45,1438.9,1527.5
2025-10-15,1524.45,1571.25,1517.77,1548.3
2025-10-16,1545.25,1629.54,1516.85,1616.77
2025-10-17,1618.62,1639.45,1475.82,1479.74
2025-10-20,1488.72,1519.17,1422.61,1502.02
2025-10-21,1511.83,1521.33,1388.74,1420.85
2025-10-22,1408.5,1505.27,1381.17,1462.55
2025-10-23,1452.23,1484.86,1422.52,1450.8
2025-10-24,1455.75,1477.75,1395.45,1429.13
2025-10-27,1420.75,1458.0,1386.75,1406.65
2025-10-28,1401.75,1424.5,1348.85,1400.75
2025-10-29,1391.5,1428.17,1386.87,1404.0
2025-10-30,1413.9,1460.23,1396.5,1456.85
2025-10-31,1465.8,1485.55,1435.49,1439.89
2025-11-03,1450.0,1469.8,1417.45,1450.25
2025-11-04,1445.25,1453.0,1392.12,1410.0
2025-11-05,1391.32,1435.04,1371.89,1421.02
2025-11-06,1418.29,1446.52,1366.65,1381.6
2025-11-07,1371.28,1406.22,1369.02,1391.47
2025-11-10,1387.72,1436.27,1383.52,1413.5
2025-11-11,1418.05,1460.09,1414.0,1448.0
2025-11-12,1445.1,1486.27,1426.86,1479.0
2025-11-13,1475.47,1506.5,1421.75,1427.12
2025-11-14,1435.29,1454.8,1371.0,1404.89
2025-11-17,1402.05,1423.95,1375.56,1398.02
2025-11-18,1399.05,1423.75,1367.27,1401.77
2025-11-19,1398.62,1440.27,1377.0,1382.97
2025-11-20,1397.22,1432.52,1371.17,1384.97
2025-11-21,1383.73,1398.52,1348.0,1376.9
2025-11-24,1392.1,1407.82,1371.52,1393.3
2025-11-25,1394.27,1412.3,1372.0,1402.05
2025-11-26,1398.25,1429.5,1384.22,1429.5
2025-11-27,1422.51,1442.47,1396.71,1442.47
2025-11-28,1437.77,1523.02,1422.4,1454.22
2025-12-01,1458.0,1515.0,1402.29,1423.77
2025-12-02,1429.57,1475.02,1418.7,1466.17
2025-12-03,1469.3,1498.5,1433.25,1467.5
2025-12-04,1449.73,1479.0,1432.0,1441.77
2025-12-05,1456.97,1475.7,1439.25,1463.1
2025-12-08,1458.15,1490.02,1450.0,1474.0
2025-12-09,1478.6,1515.77,1459.05,1507.22
2025-12-10,1514.18,1518.44,1452.0,1472.27
2025-12-11,1474.02,1511.0,1459.75,1495.0
2025-12-12,1500.47,1544.47,1476.27,1502.15
2025-12-15,1498.32,1589.2,1471.46,1579.52
2025-12-16,1574.05,1622.65,1546.33,1602.77
2025-12-17,1604.17,1659.0,1560.46,1649.52
2025-12-18,1646.6,1716.0,1635.79,1698.9
2025-12-19,1703.07,1723.97,1656.0,1711.46
2025-12-22,1733.22,1805.25,1727.1,1773.27
2025-12-23,1784.38,1881.77,1752.8,1866.87
2025-12-24,1879.38,1965.87,1658.82,1725.47
2025-12-26,1724.22,1933.44,1721.75,1929.78
2025-12-29,2009.2,2009.2,1607.95,1638.07
2025-12-30,1609.15,1694.36,1581.5,1611.5
2025-12-31,1620.45,1637.25,1492.27,1623.75
2026-01-02,1649.79,1672.66,1615.52,1641.65
2026-01-05,1650.83,1735.5,1632.03,1719.52
2026-01-06,1722.62,1839.07,1667.52,1839.07
2026-01-07,1832.08,1865.0,1688.52,1758.82
2026-01-08,1765.58,1801.55,1694.55,1801.55
2026-01-09,1785.84,1880.17,1748.03,1826.99
2026-01-12,1834.16,1913.52,1826.75,1856.75
2026-01-13,1853.85,1905.57,1781.76,1839.2
2026-01-14,1840.94,1914.87,1822.0,1832.05
2026-01-15,1820.65,1841.43,1765.57,1817.05
2026-01-16,1829.85,1830.19,1722.25,1794.5
2026-01-19,1829.77,1854.85,1788.49,1844.37
2026-01-20,1843.59,1881.2,1795.02,1878.22
2026-01-21,1876.01,1911.27,1825.0,1849.22
2026-01-22,1846.88,1932.46,1800.62,1918.77
2026-01-23,1933.74,2032.32,1884.83,2029.6
2026-01-26,2016.29,2172.72,1944.94,1979.25
2026-01-27,1968.91,2059.79,1853.52,1941.2
2026-01-28,1910.93,2092.0,1908.02,2084.42
2026-01-29,2064.93,2142.22,1934.16,2000.05
2026-01-30,2005.16,2045.0,1610.67,1693.35
2026-02-02,1677.77,1773.89,1577.95,1725.02
2026-02-03,1753.7,1839.5,1710.75,1741.55
2026-02-04,1733.0,1850.27,1717.5,1778.65
2026-02-05,1763.49,1794.11,1619.5,1633.4
2026-02-06,1627.91,1736.22,1561.17,1723.5
2026-02-09,1730.76,1762.05,1669.23,1741.85
2026-02-10,1731.2,1756.13,1702.55,1709.4
2026-02-11,1713.53,1778.15,1705.45,1720.97
2026-02-12,1713.77,1733.97,1619.97,1621.42
2026-02-13,1620.37,1713.4,1609.44,1694.5
2026-02-16,1683.48,1747.42,1670.75,1729.3
2026-02-17,1731.87,1737.9,1637.45,1683.67
2026-02-18,1682.5,1758.0,1674.5,1713.05
2026-02-19,1713.16,1742.75,1661.73,1702.0
2026-02-20,1696.75,1761.5,1669.42,1756.67
2026-02-23,1769.09,1793.25,1728.14,1741.67
2026-02-24,1727.74,1793.4,1707.16,1791.47
2026-02-25,1775.87,1871.07,1775.27,1798.0
2026-02-26,1793.88,1827.23,1739.75,1782.62
2026-02-27,1790.27,1845.62,1771.99,1787.0
2026-03-02,1781.18,1845.98,1748.17,1780.9
2026-03-03,1773.27,1814.72,1600.0,1648.52
2026-03-04,1653.62,1718.15,1642.55,1673.72
2026-03-05,1671.85,1705.11,1622.0,1635.6
2026-03-06,1636.99,1670.98,1623.39,1630.32
2026-03-09,1603.41,1699.37,1575.25,1687.96
2026-03-10,1696.65,1709.87,1656.2,1659.65
2026-03-11,1661.61,1687.2,1622.5,1637.77
2026-03-12,1628.69,1676.29,1613.53,1614.24
2026-03-13,1625.48,1651.0,1547.61,1553.94
2026-03-16,1544.27,1617.22,1504.73,1603.42
2026-03-17,1608.32,1633.19,1585.62,1610.0
2026-03-18,1592.92,1624.47,1476.75,1486.97
2026-03-19,1501.18,1515.46,1414.98,1443.31
2026-03-20,1445.53,1499.81,1399.22,1411.37
2026-03-23,1420.96,1474.5,1329.43,1421.75
2026-03-24,1435.54,1445.07,1383.39,1442.37
2026-03-25,1444.51,1479.92,1412.75,1416.5
2026-03-26,1416.22,1437.15,1344.57,1364.52
2026-03-27,1377.91,1418.61,1362.11,1384.27
2026-03-30,1363.38,1447.26,1358.23,1409.72
2026-03-31,1411.3,1491.05,1398.64,1480.67
2026-04-01,1484.87,1520.09,1462.59,1477.02
2026-04-02,1475.95,1516.09,1436.61,1507.57
2026-04-06,1485.3,1524.87,1475.23,1489.05
2026-04-07,1489.53,1512.0,1426.77,1473.47
2026-04-08,1488.15,1621.96,1471.94,1558.77
2026-04-09,1561.25,1579.38,1532.25,1552.97
2026-04-10,1546.85,1568.89,1516.4,1531.41
2026-04-13,1503.5,1582.92,1493.95,1577.62
2026-04-14,1581.78,1607.24,1554.49,1591.17
2026-04-15,1588.35,1613.53,1563.0,1567.47
2026-04-16,1567.51,1601.77,1553.62,1554.67
2026-04-17,1556.6,1604.26,1541.07,1570.35
2026-04-20,1548.47,1568.91,1535.32,1565.67
2026-04-21,1571.0,1576.67,1526.12,1550.67
2026-04-22,1548.45,1581.62,1544.5,1548.87
2026-04-23,1545.0,1559.75,1464.65,1472.07
2026-04-24,1477.45,1510.14,1459.66,1502.35
2026-04-27,1489.32,1505.71,1469.0,1472.97
2026-04-28,1477.88,1483.86,1433.0,1469.35
2026-04-29,1464.92,1477.35,1436.0,1460.92
2026-04-30,1463.5,1541.99,1456.49,1535.05
2026-05-01,1540.0,1559.37,1510.97,1538.72
2026-05-04,1533.81,1541.47,1465.95,1484.5
2026-05-05,1485.72,1524.77,1478.5,1489.35
2026-05-06,1489.93,1561.43,1484.6,1537.02
2026-05-07,1536.52,1565.6,1484.0,1484.75
2026-05-08,1480.25,1517.5,1471.51,1489.55
2026-05-11,1470.05,1525.02,1464.05,1509.77
2026-05-12,1513.32,1525.39,1451.49,1495.3
2026-05-13,1495.2,1527.32,1481.52,1502.87
2026-05-14,1499.75,1513.75,1435.0,1441.0
2026-05-15,1439.77,1447.75,1407.75,1422.45
2026-05-18,1421.49,1440.32,1385.25,1422.3
2026-05-19,1422.64,1431.88,1349.75,1362.17
2026-05-20,1366.07,1388.79,1350.25,1374.6
2026-05-21,1374.52,1401.48,1347.0,1390.0
2026-05-22,1392.83,1399.85,1345.4,1355.32
2026-05-25,1376.25,1403.17,1375.25,1401.17
2026-05-26,1397.95,1406.97,1371.8,1389.05
2026-05-27,1388.85,1400.5,1364.32,1386.05
2026-05-28,1395.6,1397.33,1338.37,1374.25
2026-05-29,1378.04,1396.45,1350.18,1364.22
2026-06-01,1365.7,1381.1,1344.64,1361.75
