Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-04-24,9418.0,9418.0,9418.0,9391.0,9391.0,65,0.0,0.0
2025-04-25,9652.0,9652.0,9652.0,9652.0,9652.0,0,0.0,0.0
2025-04-28,9300.0,9300.0,9300.0,9217.0,9217.0,1,0.0,0.0
2025-04-29,9475.0,9476.0,9120.0,9146.0,9146.0,14,0.0,0.0
2025-04-30,9127.0,9127.0,9127.0,9127.0,9127.0,0,0.0,0.0
2025-05-01,8973.0,8973.0,8973.0,8973.0,8973.0,0,0.0,0.0
2025-05-02,9127.0,9127.0,9127.0,9127.0,9127.0,0,0.0,0.0
2025-05-05,8758.0,8758.0,8758.0,8758.0,8758.0,0,0.0,0.0
2025-05-06,9157.0,9157.0,9157.0,9175.0,9175.0,13,0.0,0.0
2025-05-07,9285.0,9285.0,9285.0,9398.0,9398.0,1,0.0,0.0
2025-05-08,9268.0,9268.0,9268.0,9268.0,9268.0,0,0.0,0.0
2025-05-09,9387.0,9387.0,9387.0,9387.0,9387.0,0,0.0,0.0
2025-05-12,9350.0,9350.0,9276.0,9340.0,9340.0,7,0.0,0.0
2025-05-13,9689.0,9689.0,9689.0,10171.0,10171.0,1,0.0,0.0
2025-05-14,10129.0,10129.0,10129.0,10129.0,10129.0,9773,0.0,0.0
2025-05-15,9900.0,10681.0,9651.0,10257.0,10257.0,10086,0.0,0.0
2025-05-16,10375.0,11068.0,10308.0,10898.0,10898.0,13430,0.0,0.0
2025-05-19,10706.0,11007.0,10410.0,10974.0,10974.0,11702,0.0,0.0
2025-05-20,10910.0,11280.0,10752.0,10874.0,10874.0,9520,0.0,0.0
2025-05-21,10807.0,10949.0,10410.0,10719.0,10719.0,7512,0.0,0.0
2025-05-22,10596.0,10700.0,10145.0,10278.0,10278.0,6256,0.0,0.0
2025-05-23,10300.0,10425.0,9630.0,9764.0,9764.0,0,0.0,0.0
2025-05-27,9817.0,10163.0,9700.0,9739.0,9739.0,7906,0.0,0.0
2025-05-28,9764.0,9805.0,9407.0,9634.0,9634.0,9983,0.0,0.0
2025-05-29,9561.0,9572.0,9054.0,9110.0,9110.0,11098,0.0,0.0
2025-05-30,9213.0,9818.0,9213.0,9791.0,9791.0,8704,0.0,0.0
2025-06-02,9625.0,10075.0,9401.0,9474.0,9474.0,9159,0.0,0.0
2025-06-03,9476.0,9877.0,9350.0,9775.0,9775.0,7536,0.0,0.0
2025-06-04,9786.0,9990.0,9552.0,9948.0,9948.0,7240,0.0,0.0
2025-06-05,9855.0,10190.0,9761.0,10076.0,10076.0,8282,0.0,0.0
2025-06-06,10200.0,10531.0,10026.0,10259.0,10259.0,9456,0.0,0.0
2025-06-09,10150.0,10278.0,9938.0,10174.0,10174.0,6452,0.0,0.0
