Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-04-21,43.22999954223633,43.38999938964844,40.5,40.900001525878906,40.900001525878906,561900,0.0,0.0
2025-04-22,41.70000076293945,41.90999984741211,39.79999923706055,41.720001220703125,41.720001220703125,648200,0.0,0.0
2025-04-23,44.81999969482422,48.540000915527344,44.630001068115234,45.61000061035156,45.61000061035156,774600,0.0,0.0
2025-04-24,44.369998931884766,47.15999984741211,44.0099983215332,46.970001220703125,46.970001220703125,265300,0.0,0.0
2025-04-25,46.439998626708984,47.029998779296875,45.0,46.119998931884766,46.119998931884766,298000,0.0,0.0
2025-04-28,46.439998626708984,47.810001373291016,45.40999984741211,45.84000015258789,45.84000015258789,283400,0.0,0.0
2025-04-29,45.70000076293945,46.84000015258789,44.7599983215332,46.58000183105469,46.58000183105469,439300,0.0,0.0
2025-04-30,44.90999984741211,47.08000183105469,43.38999938964844,46.93000030517578,46.93000030517578,553700,0.0,0.0
2025-05-01,47.029998779296875,48.959999084472656,47.029998779296875,47.720001220703125,47.720001220703125,535500,0.0,0.0
2025-05-02,48.810001373291016,52.13999938964844,48.43000030517578,50.95000076293945,50.95000076293945,476200,0.0,0.0
2025-05-05,49.7599983215332,52.91999816894531,49.25,50.43000030517578,50.43000030517578,590300,0.0,0.0
2025-05-06,49.38999938964844,50.970001220703125,48.540000915527344,49.40999984741211,49.40999984741211,586700,0.0,0.0
2025-05-07,53.630001068115234,54.5,49.83000183105469,51.220001220703125,51.220001220703125,748600,0.0,0.0
2025-05-08,51.29999923706055,55.86000061035156,51.29999923706055,54.599998474121094,54.599998474121094,814100,0.0,0.0
2025-05-09,54.790000915527344,55.119998931884766,53.56999969482422,54.45000076293945,54.45000076293945,324500,0.0,0.0
2025-05-12,59.02000045776367,60.88999938964844,57.56999969482422,59.349998474121094,59.349998474121094,585600,0.0,0.0
2025-05-13,60.189998626708984,60.849998474121094,58.150001525878906,58.34000015258789,58.34000015258789,518500,0.0,0.0
2025-05-14,58.189998626708984,58.5099983215332,55.439998626708984,56.33000183105469,56.33000183105469,503700,0.0,0.0
2025-05-15,56.84000015258789,57.08000183105469,53.790000915527344,55.2599983215332,55.2599983215332,608300,0.0,0.0
2025-05-16,55.2599983215332,56.810001373291016,54.7599983215332,56.130001068115234,56.130001068115234,357700,0.0,0.0
2025-05-19,55.5,55.81999969482422,54.34000015258789,55.11000061035156,55.11000061035156,363600,0.0,0.0
2025-05-20,55.06999969482422,55.5099983215332,54.40999984741211,55.40999984741211,55.40999984741211,327000,0.0,0.0
2025-05-21,54.2400016784668,54.47999954223633,51.41999816894531,51.459999084472656,51.459999084472656,494500,0.0,0.0
2025-05-22,51.08000183105469,53.22999954223633,51.08000183105469,52.9900016784668,52.9900016784668,531200,0.0,0.0
2025-05-23,51.349998474121094,52.560001373291016,51.0,52.34000015258789,52.34000015258789,247200,0.0,0.0
2025-05-27,53.380001068115234,55.900001525878906,53.040000915527344,55.88999938964844,55.88999938964844,351400,0.0,0.0
2025-05-28,56.75,57.13999938964844,55.709999084472656,56.5099983215332,56.5099983215332,412000,0.0,0.0
2025-05-29,57.5,57.970001220703125,55.400001525878906,55.689998626708984,55.689998626708984,409800,0.0,0.0
2025-05-30,55.220001220703125,56.560001373291016,54.869998931884766,55.58000183105469,55.58000183105469,445600,0.0,0.0
