Date,Open,High,Low,Close,Volume
2025-05-27,314.88,317.1,313.02,316.16,687323
2025-05-28,316.16,317.8138,314.3,315.96,613322
2025-05-29,315.79,316.49,312.45,314.32,774120
2025-05-30,315.56,316.37,313.68,314.14,1204511
2025-06-02,312.69,317.05,310.8675,316.99,592941
2025-06-03,314.55,318.23,312.84,317.51,868763
2025-06-04,318.1,321.58,316.8,321.33,1006769
2025-06-05,322.83,322.92,320.13,320.59,725298
2025-06-06,320.87,321.83,317.81,319.6,530802
2025-06-09,318.42,318.42,310.85,313.27,642347
2025-06-10,312.16,313.41,309.081,312.28,509589
2025-06-11,312.28,312.89,309.33,311.49,567823
2025-06-12,312.18,314.04,309.95,313.91,521604
2025-06-13,312.07,314.575,309.64,310.41,544037
2025-06-16,310.58,311.73,308.53,309.47,706960
2025-06-17,308.9,309.28,306.17,307.23,537549
2025-06-18,307.64,307.64,305.28,306.27,688609
2025-06-20,308.68,308.68,303.42,306.02,1898165
2025-06-23,307.57,309.65,306.02,308.41,786538
2025-06-24,309.14,312.4246,305.99,309.93,863530
2025-06-25,309.47,309.47,302.82,304.17,823672
2025-06-26,304.99,306.07,303.23,305.13,633199
2025-06-27,305.28,309.04,304.595,308.66,2480351
2025-06-30,306.71,311.77,306.6,311.5,1054215
2025-07-01,311.34,314.8,309.91,312.95,870624
2025-07-02,310.2,310.2,301.04,301.21,1204153
2025-07-03,300.835,305.75,299.275,304.06,963566
2025-07-07,304.06,308.19,302.85,308.17,985087
2025-07-08,306.53,307.91,301.85,302.54,998573
2025-07-09,302.74,304.305,301.7,303.72,823258
2025-07-10,302.27,304.245,301.3,302.9,724709
2025-07-11,302.16,302.59,299.37,300.51,950224
2025-07-14,300.91,306.446,300.91,305.62,648321
2025-07-15,303.88,305.73,299.86,300.14,845774
2025-07-16,300.21,301.69,297.645,301.48,707106
2025-07-17,302.13,303.3399,300.46,302.6,526780
2025-07-18,304.29,304.29,300.46,301.9,1530448
2025-07-21,302.48,303.72,299.4,299.56,567099
2025-07-22,300.08,303.13,294.58,298.12,1256912
2025-07-23,296.93,298.32,295.15,297.29,884471
2025-07-24,297.39,299.52,296.07,296.09,1078014
2025-07-25,297.0,299.76,295.915,297.96,612360
2025-07-28,296.62,297.59,294.08,294.43,635535
2025-07-29,295.5,295.57,292.5,294.05,1066392
2025-07-30,295.79,300.935,274.33,275.47,2417176
2025-07-31,271.26,279.54,270.36,278.71,2403509
2025-08-01,280.93,281.82,271.71,271.89,1544023
2025-08-04,272.03,273.5,267.55,268.0,1527199
2025-08-05,267.4,268.41,262.12,264.72,1557732
2025-08-06,264.72,266.26,261.3601,264.98,874462
2025-08-07,265.91,268.19,263.7,264.52,1129969
