Date,Open,High,Low,Close,Volume
2022-05-31,0.0153695,0.0173329,0.0153695,0.0168421,34156451.64188
2022-06-01,0.0171795,0.0175169,0.0164739,0.0165353,26001657.487
2022-06-02,0.0172102,0.0183452,0.0172102,0.0182532,47944791.565728
2022-06-03,0.0181611,0.0183146,0.0175783,0.0175783,14402011.246388
2022-06-06,0.0175783,0.017701,0.0173329,0.0174863,10940860.65533
2022-06-07,0.0173329,0.0173942,0.0172409,0.0173329,5645411.0808459
2022-06-08,0.0172409,0.0173636,0.0172409,0.0173022,3472037.9926164
2022-06-09,0.0173022,0.0173329,0.0170568,0.0171488,7242599.4087866
2022-06-10,0.0169341,0.0172409,0.0169341,0.0171488,9729294.9634058
2022-06-13,0.0169341,0.0171181,0.0168727,0.0169954,16142170.063049
2022-06-14,0.0170261,0.0171488,0.0168727,0.0169034,8927734.4714662
2022-06-15,0.0170261,0.0171795,0.0170261,0.0171181,7604556.6150695
2022-06-17,0.0171795,0.0173022,0.0171181,0.0172102,1258244.6111778
2022-06-20,0.0173636,0.0180077,0.0173636,0.0179465,19734165.054866
2022-06-21,0.0179465,0.0181611,0.017793,0.0181611,4465986.0414256
2022-06-22,0.0180997,0.0182532,0.0178851,0.0182532,6282878.221162
2022-06-23,0.0180691,0.0181918,0.0180077,0.0181918,1792900.7798964
2022-06-24,0.0181918,0.0185599,0.0180385,0.0184985,5788577.1516307
2022-06-27,0.0184985,0.0185907,0.0181611,0.0183146,4821815.0097058
2022-06-28,0.0185293,0.0186828,0.0184066,0.0184066,3619898.0329351
2022-06-29,0.0186828,0.0186828,0.0183452,0.0186828,15757460.143331
2022-06-30,0.018652,0.018652,0.0182532,0.0183146,3979703.836515
2022-07-01,0.0184373,0.018744,0.0182532,0.0184679,12157055.122766
2022-07-04,0.0185599,0.018652,0.0183452,0.0184985,9002772.7899877
2022-07-05,0.0184679,0.018652,0.0183452,0.0184373,23449833.105097
2022-07-06,0.0183146,0.0186214,0.0183146,0.0185599,10749711.784865
2022-07-07,0.0185599,0.0187134,0.0185599,0.018652,6354787.2266611
2022-07-08,0.0186828,0.0188669,0.0185907,0.0188669,4542849.7925437
2022-07-11,0.0188669,0.0189281,0.0186214,0.0187134,5529235.3348815
2022-07-12,0.0185599,0.0187748,0.0184066,0.0187134,5550749.361912
2022-07-13,0.0185599,0.0186828,0.0183759,0.0186828,6276489.2070744
2022-07-14,0.0185599,0.0187134,0.0185599,0.0186828,2783719.515683
2022-07-15,0.0185599,0.018652,0.0185599,0.018652,9065619.8265253
2022-07-18,0.0186214,0.0187134,0.0185599,0.0185599,4957809.7381471
2022-07-19,0.0185599,0.0185907,0.0180691,0.0185599,9808701.281355
2022-07-20,0.0182532,0.0184066,0.0180997,0.0184066,8586834.9340649
2022-07-21,0.0184066,0.0184066,0.0182838,0.0182838,11407389.071785
2022-07-22,0.0182838,0.0184066,0.0181918,0.0184066,9556465.6129274
2022-07-25,0.0182226,0.0184066,0.0180077,0.0183146,10636274.187795
2022-07-26,0.0182532,0.0182838,0.0180997,0.0180997,1729336.6091245
2022-07-27,0.0181305,0.0190201,0.0181305,0.0182838,37867816.886705
2022-07-28,0.0182532,0.0183759,0.0180997,0.0183452,6832137.8506528
2022-07-29,0.0181305,0.0183759,0.0179771,0.0180385,8351093.3530278
2022-08-01,0.0183146,0.0183452,0.0179465,0.0180691,16876059.160874
2022-08-02,0.0180691,0.0183759,0.0179771,0.0180077,2108961.3951809
2022-08-03,0.0179465,0.0183146,0.0179465,0.0183146,4125868.8322798
2022-08-04,0.0180691,0.0182838,0.0180691,0.0181611,2356698.6761382
2022-08-05,0.0180997,0.0182532,0.0180997,0.0181611,626775.32082195
2022-08-08,0.0180997,0.0184066,0.0180997,0.0181918,7799356.3507275
