Date,Open,High,Low,Close,Volume
2024-07-17,10.158,10.7455,10.1391,10.6128,509379.4022842164
2024-07-18,10.6981,10.9919,10.4896,10.736,179770.90885671723
2024-07-19,10.736,10.736,10.4706,10.5844,153317.001090692
2024-07-22,10.5749,10.6697,10.4802,10.5749,93418.692677876
2024-07-23,10.6412,10.6412,10.3475,10.4233,105853.62287323544
2024-07-24,10.4044,10.6034,10.3759,10.4138,119726.96517555192
2024-07-25,10.3096,10.4328,10.1485,10.4328,209211.39495193423
2024-07-26,10.4423,10.5655,10.2338,10.338,274849.6325281688
2024-07-29,10.3853,10.6791,10.1959,10.6128,197157.43817595232
2024-07-30,10.5559,10.5749,10.2527,10.3853,145759.79705700203
2024-07-31,10.4233,10.4706,10.3475,10.4423,204547.90038066264
2024-08-01,10.4423,10.5465,10.3475,10.3853,185703.96304990325
2024-08-02,10.3285,10.5655,10.0064,10.5655,414749.1930261595
2024-08-05,9.96848,10.1674,9.66524,9.82635,527268.2677464534
2024-08-06,9.93059,10.0917,9.33359,9.38097,676095.9033910739
2024-08-07,9.50416,9.64629,9.31938,9.56101,750304.4599112544
2024-08-08,9.47572,9.75057,9.31938,9.64629,362173.8058240367
2024-08-09,9.66524,9.96848,9.56101,9.64629,242389.8529347829
2024-08-12,9.7221,10.1106,9.66524,10.0253,169680.91754738757
2024-08-13,10.0443,10.1011,9.86424,9.8927,119387.1495494036
2024-08-14,10.0159,10.0443,9.87366,10.0064,177525.17080565
2024-08-16,9.94953,10.1296,9.90212,10.1011,149435.50459077416
2024-08-19,10.0632,10.2053,10.0253,10.0727,143960.46276326632
2024-08-20,10.158,10.158,9.84529,9.94001,140906.34344005745
2024-08-21,9.93059,9.96848,9.82635,9.83577,95661.26474484868
2024-08-22,9.87366,10.0253,9.85471,9.8927,107838.69490051806
2024-08-23,9.8927,10.0064,9.76951,9.86424,90804.64514380952
2024-08-26,9.94953,10.0159,9.84529,9.87366,70756.57852908975
2024-08-27,9.9779,9.9779,9.78846,9.9779,92646.19255880592
2024-08-28,9.99685,9.99685,9.50416,9.63682,287065.05449297273
